rank,type_,code,name,premium,share
80,L,689,BANKERS INS GRP,"384,708",0.03%
81,L,62928,EMC NATL LIFE CO,"339,692",0.02%
82,L,280,AUTO OWNERS GRP,"337,921",0.02%
83,L,904,JOHN HANCOCK GRP,"275,811",0.02%
84,L,83933,COOPERATIVE LIFE INS CO,"273,060",0.02%
85,L,4752,FIRST TRINITY FIN GRP,"259,162",0.02%
86,L,1348,MEIJI YASUDA LIFE INS GRP,"233,363",0.02%
87,L,2878,UNITED HERITAGE MUT GRP,"202,729",0.01%
88,L,4827,SOUTHLAND NATL HOLDING GRP,"201,782",0.01%
89,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"166,548",0.01%
90,L,248,UNITED FIRE & CAS GRP,"148,502",0.01%
91,L,244,CINCINNATI FIN GRP,"145,249",0.01%
92,L,513,IOWA FARM BUREAU GRP,"142,285",0.01%
93,L,344,CHURCH PENSION FUND GRP,"111,669",0.01%
94,L,88668,MUTUAL OF AMER LIFE INS CO,"108,483",0.01%
95,F,56154,GLEANER LIFE INS SOCIETY,"104,063",0.01%
96,L,7,FEDERATED MUT GRP,"100,919",0.01%
97,L,4824,ADVANTAGE CAPITAL GRP,"97,194",0.01%
98,L,450,GENEVE HOLDINGS INC GRP,"96,893",0.01%
99,L,19,ASSURANT INC GRP,"87,801",0.01%
100,L,290,TORCHMARK CORP GRP,"86,248",0.01%
101,L,451,FIDELITY SECURITY GRP,"83,447",0.01%
102,L,801,DIRECTORS INVESTMENT GRP,"77,586",0.01%
103,L,64505,HOMESTEADERS LIFE CO,"60,879",0%
104,F,57630,POLISH ROMAN CATHOLIC UNION OF AMER,"46,029",0%
105,L,315,INDUSTRIAL ALLIANCE GRP,"39,867",0%
106,L,83968,CITIZENS FIDELITY INS CO,"36,352",0%
107,L,525,PAN AMER LIFE GRP,"34,259",0%
108,L,60542,AMERICAN HOME LIFE INS CO,"24,372",0%
109,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"19,317",0%
110,L,4835,KILPATRICK LIFE GRP,"17,845",0%
111,L,775,PHARMACISTS MUT GRP,"14,929",0%
112,L,50,COUNTRY INS & FIN SERV GRP,"12,775",0%
113,L,4784,DG ELMORE GRP,"10,368",0%
114,L,542,INDIANA FARM BUREAU GRP,"10,000",0%
115,F,56413,UNITED TRANSPORTATION UNION INS ASSN,"9,930",0%
116,L,707,UNITEDHEALTH GRP,"8,343",0%
117,L,4750,PRIMERICA GRP,"6,389",0%
118,L,276,TRUSTMARK MUT HOLDING CO GRP,"5,330",0%
119,L,264,HEALTHMARKETS GRP,"4,614",0%
120,L,65927,LINCOLN HERITAGE LIFE INS CO,"3,368",0%
121,L,473,AMERICAN FAMILY INS GRP,"3,333",0%
122,F,57487,CATHOLIC ORDER OF FORESTERS,"2,900",0%
123,L,119,HUMANA GRP,"2,563",0%
124,L,28,AMICA MUT GRP,"2,500",0%
125,L,4877,TWA & AMFI CORP GRP,"2,280",0%
1,L,918,JACKSON NATL GRP,"1,849,190,924",7.74%
2,L,12,AMERICAN INTL GRP,"1,726,886,406",7.22%
3,L,4832,VOYA FINANCIAL GRP,"1,531,654,876",6.41%
4,L,761,ALLIANZ INS GRP,"1,500,048,389",6.28%
5,L,826,NEW YORK LIFE GRP,"1,358,384,169",5.68%
6,L,431,SAMMONS ENTERPRISES GRP,"1,289,847,345",5.40%
7,L,20,LINCOLN NATL GRP,"1,217,430,152",5.09%
8,L,968,AXA INS GRP,"1,059,442,924",4.43%
9,L,304,PRUDENTIAL OF AMER GRP,"1,055,140,876",4.41%
10,L,1216,TIAA FAMILY GRP,"895,578,111",3.75%
11,L,709,PACIFIC LIFE GRP,"760,802,420",3.18%
12,L,769,GREAT WEST GRP,"724,382,246",3.03%
13,L,241,METROPOLITAN GRP,"621,757,911",2.60%
14,L,2658,AMERICAN EQUITY INVESTMENT GRP,"610,786,083",2.56%
15,L,4855,SUMITOMO LIFE INS GRP,"593,321,555",2.48%
16,L,4734,ATHENE GRP,"546,546,645",2.29%
17,L,3891,GOLDMAN SACHS GRP,"501,021,738",2.10%
18,L,619,ONEAMERICA FIN PARTNERS GRP,"451,673,738",1.89%
19,L,468,AEGON US HOLDING GRP,"448,137,312",1.87%
20,L,4,AMERIPRISE FIN GRP,"442,431,097",1.85%
21,L,332,PRINCIPAL FIN GRP,"391,034,882",1.64%
22,L,435,MASS MUT LIFE INS GRP,"376,473,479",1.57%
23,L,84,AMERICAN FINANCIAL GRP,"359,904,405",1.51%
24,L,4731,HARBINGER GRP,"348,151,654",1.46%
25,L,634,NATIONAL LIFE GRP,"270,290,524",1.13%
26,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"249,082,230",1.04%
27,L,981,FIDELITY INVESTMENT INS & ANN GRP,"172,375,134",0.72%
28,L,62510,EQUITRUST LIFE INS CO,"161,253,900",0.67%
29,L,4836,JEFFERSON NATIONAL GRP,"137,152,665",0.57%
30,L,66850,NATIONAL WESTERN LIFE INS CO,"133,042,325",0.56%
31,L,408,AMERICAN NATL FIN GRP,"127,673,456",0.53%
32,L,429,GUARDIAN LIFE GRP,"117,789,811",0.49%
33,L,869,MINNESOTA MUT GRP,"116,013,667",0.49%
34,L,458,PROTECTIVE LIFE INS GRP,"107,898,118",0.45%
35,L,860,NORTHWESTERN MUT GRP,"107,126,777",0.45%
36,L,943,AMERITAS MUT HOLDING GRP,"101,860,033",0.43%
37,L,836,WEST SOUTHERN GRP,"101,634,004",0.43%
38,L,4853,AAA LIFE GRP,"97,640,801",0.41%
39,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"97,036,551",0.41%
40,L,704,OHIO NATL LIFE GRP,"92,802,940",0.39%
41,L,3098,TOKIO MARINE HOLDINGS INC GRP,"83,663,105",0.35%
42,L,4794,DELAWARE LIFE HOLDING GRP,"71,226,063",0.30%
43,L,169,SENTRY INS GRP,"69,155,980",0.29%
44,L,330,AMERICAN FIDELITY CORP GRP,"68,337,491",0.29%
45,L,449,FINANCIAL HOLDINGS GRP,"62,791,565",0.26%
46,L,261,MUTUAL OF OMAHA GRP,"59,138,411",0.25%
47,L,306,CUNA MUT GRP,"48,670,000",0.20%
48,L,91,HARTFORD FIRE & CAS GRP,"46,254,341",0.19%
49,L,233,CNO FINANCIAL GRP,"45,686,246",0.19%
50,L,4844,LIA HOLDINGS GRP,"45,399,260",0.19%
51,L,1348,MEIJI YASUDA LIFE INS GRP,"41,726,117",0.17%
52,L,140,NATIONWIDE CORP GRP,"41,014,944",0.17%
53,L,176,STATE FARM GRP,"36,464,952",0.15%
54,L,4736,GGC GRP,"34,242,145",0.14%
55,L,300,HORACE MANN GRP,"29,100,965",0.12%
56,F,57541,MODERN WOODMEN OF AMER,"20,976,423",0.09%
57,L,212,ZURICH INS GRP,"20,151,752",0.08%
58,F,56693,GREEK CATHOLIC UNION OF THE USA,"18,714,895",0.08%
59,L,3436,LIBERTY LIFE GRP TRUST GRP,"16,726,376",0.07%
60,L,4011,GENWORTH FIN GRP,"15,282,898",0.06%
61,L,63495,FORESTERS LIFE INS ANN CO,"14,731,727",0.06%
62,L,574,AMERCO CORP GRP,"12,908,120",0.05%
63,L,4824,ADVANTAGE CAPITAL GRP,"12,412,541",0.05%
64,L,904,JOHN HANCOCK GRP,"10,733,981",0.04%
65,L,60445,SAGICOR LIFE INS CO,"10,116,532",0.04%
66,L,1117,MANHATTAN LIFE GRP,"9,576,279",0.04%
67,L,4815,RESOLUTION LIFE GRP,"8,539,080",0.04%
68,L,4827,SOUTHLAND NATL HOLDING GRP,"7,770,676",0.03%
69,L,850,PENN MUT GRP,"7,274,899",0.03%
70,L,872,BANNER LIFE GRP,"6,557,548",0.03%
71,L,315,INDUSTRIAL ALLIANCE GRP,"5,931,939",0.02%
72,L,8,ALLSTATE INS GRP,"5,783,354",0.02%
73,L,111,LIBERTY MUT GRP,"5,701,819",0.02%
74,L,31,BERKSHIRE HATHAWAY GRP,"4,991,007",0.02%
75,F,57967,LUSO AMER LIFE INS SOCIETY,"4,701,048",0.02%
76,L,588,KANSAS CITY LIFE INS GRP,"4,663,848",0.02%
77,L,64238,GUARANTY INCOME LIFE INS CO,"4,289,934",0.02%
78,F,57940,PORTUGUESE FRATERNAL SOCIETY OF AMER,"4,075,068",0.02%
79,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"3,900,488",0.02%
80,F,56782,NATIONAL SLOVAK SOCIETY OF THE USA,"2,833,483",0.01%
81,L,84174,ELCO MUT LIFE & ANN,"2,444,161",0.01%
82,F,57657,ROYAL NEIGHBORS OF AMER,"2,303,129",0.01%
83,L,19,ASSURANT INC GRP,"1,549,987",0.01%
84,L,1,AETNA GRP,"1,458,328",0.01%
85,F,57142,SONS OF NORWAY,"1,430,169",0.01%
86,F,56634,CROATIAN FRATERNAL UNION OF AMER,"1,329,393",0.01%
87,F,57320,WOODMEN WORLD LIFE INS SOC,"1,271,165",0.01%
88,F,58033,KNIGHTS OF COLUMBUS,"1,233,113",0.01%
89,L,513,IOWA FARM BUREAU GRP,"1,071,244",0%
90,L,367,PHYSICIANS MUT GRP,"1,047,186",0%
91,L,801,DIRECTORS INVESTMENT GRP,"1,008,540",0%
92,L,1280,GREAT WESTERN CO GRP,"932,402",0%
93,L,71404,CONTINENTAL GEN INS CO,"925,866",0%
94,L,450,GENEVE HOLDINGS INC GRP,"922,266",0%
95,L,344,CHURCH PENSION FUND GRP,"832,994",0%
96,L,4877,TWA & AMFI CORP GRP,"800,024",0%
97,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"792,416",0%
98,F,57630,POLISH ROMAN CATHOLIC UNION OF AMER,"775,608",0%
99,L,64505,HOMESTEADERS LIFE CO,"774,677",0%
100,F,56685,GBU FINANCIAL LIFE,"655,676",0%
101,L,61212,BALTIMORE LIFE INS CO,"587,257",0%
102,F,57010,WILLIAM PENN ASSN,"429,466",0%
103,L,55,AUTOMOBILE CLUB MI GRP,"415,135",0%
104,B,4616,EVERENCE GRP,"321,687",0%
105,F,57622,POLISH NATL ALLIANCE US OF NA,"319,799",0%
106,L,4826,ECG GRP,"303,369",0%
107,L,290,TORCHMARK CORP GRP,"302,963",0%
108,L,615,BENEFICIAL LIFE GRP,"292,556",0%
109,L,2878,UNITED HERITAGE MUT GRP,"275,780",0%
110,F,56170,WOMANS LIFE INS SOCIETY,"263,965",0%
111,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"256,615",0%
112,L,901,CIGNA HLTH GRP,"252,067",0%
113,F,56227,KSKJ LIFE AMER SLOVENIAN CATHOLIC UN,"237,501",0%
114,L,454,SECURITY NATL GRP,"236,727",0%
115,L,4712,GPM LIFE GRP,"208,837",0%
116,L,62928,EMC NATL LIFE CO,"205,317",0%
117,L,525,PAN AMER LIFE GRP,"198,666",0%
118,L,244,CINCINNATI FIN GRP,"195,353",0%
119,L,88668,MUTUAL OF AMER LIFE INS CO,"190,121",0%
120,L,451,FIDELITY SECURITY GRP,"182,463",0%
121,F,56154,GLEANER LIFE INS SOCIETY,"177,600",0%
122,L,707,UNITEDHEALTH GRP,"176,108",0%
123,L,264,HEALTHMARKETS GRP,"170,150",0%
124,F,56138,CSA FRATERNAL LIFE,"154,952",0%
125,L,473,AMERICAN FAMILY INS GRP,"147,452",0%
1,L,709,PACIFIC LIFE GRP,"439,777,938",9.39%
2,L,769,GREAT WEST GRP,"309,789,582",6.61%
3,L,918,JACKSON NATL GRP,"302,255,719",6.45%
4,L,1216,TIAA FAMILY GRP,"277,169,855",5.92%
5,L,761,ALLIANZ INS GRP,"264,275,448",5.64%
6,L,304,PRUDENTIAL OF AMER GRP,"248,732,857",5.31%
7,L,826,NEW YORK LIFE GRP,"245,324,346",5.24%
8,L,12,AMERICAN INTL GRP,"226,012,541",4.82%
9,L,431,SAMMONS ENTERPRISES GRP,"220,681,853",4.71%
10,L,20,LINCOLN NATL GRP,"193,305,921",4.13%
11,L,968,AXA INS GRP,"169,278,127",3.61%
12,L,468,AEGON US HOLDING GRP,"162,251,063",3.46%
13,L,4832,VOYA FINANCIAL GRP,"137,637,669",2.94%
14,L,2658,AMERICAN EQUITY INVESTMENT GRP,"133,063,190",2.84%
15,L,619,ONEAMERICA FIN PARTNERS GRP,"123,878,974",2.64%
16,L,4734,ATHENE GRP,"108,860,110",2.32%
17,L,241,METROPOLITAN GRP,"89,345,856",1.91%
18,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"85,660,280",1.83%
19,L,860,NORTHWESTERN MUT GRP,"79,674,250",1.70%
20,L,3891,GOLDMAN SACHS GRP,"75,155,097",1.60%
21,L,4731,HARBINGER GRP,"60,948,315",1.30%
22,L,4,AMERIPRISE FIN GRP,"56,503,969",1.21%
23,L,4855,SUMITOMO LIFE INS GRP,"55,314,954",1.18%
24,L,332,PRINCIPAL FIN GRP,"46,483,040",0.99%
25,L,84,AMERICAN FINANCIAL GRP,"41,783,889",0.89%
26,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"39,171,049",0.84%
27,L,435,MASS MUT LIFE INS GRP,"36,034,810",0.77%
28,L,176,STATE FARM GRP,"30,512,364",0.65%
29,L,62510,EQUITRUST LIFE INS CO,"28,214,128",0.60%
30,L,458,PROTECTIVE LIFE INS GRP,"26,383,971",0.56%
31,L,869,MINNESOTA MUT GRP,"25,917,828",0.55%
32,L,981,FIDELITY INVESTMENT INS & ANN GRP,"24,615,122",0.53%
33,L,836,WEST SOUTHERN GRP,"20,045,091",0.43%
34,L,233,CNO FINANCIAL GRP,"18,606,376",0.40%
35,L,429,GUARDIAN LIFE GRP,"18,141,675",0.39%
36,L,704,OHIO NATL LIFE GRP,"17,802,257",0.38%
37,L,66850,NATIONAL WESTERN LIFE INS CO,"17,668,691",0.38%
38,L,408,AMERICAN NATL FIN GRP,"17,593,321",0.38%
39,L,4836,JEFFERSON NATIONAL GRP,"17,078,164",0.36%
40,L,261,MUTUAL OF OMAHA GRP,"13,962,289",0.30%
41,F,57541,MODERN WOODMEN OF AMER,"13,202,261",0.28%
42,L,4794,DELAWARE LIFE HOLDING GRP,"12,537,206",0.27%
43,L,634,NATIONAL LIFE GRP,"12,184,606",0.26%
44,L,943,AMERITAS MUT HOLDING GRP,"10,776,886",0.23%
45,L,4844,LIA HOLDINGS GRP,"10,000,000",0.21%
46,L,140,NATIONWIDE CORP GRP,"8,849,492",0.19%
47,L,588,KANSAS CITY LIFE INS GRP,"8,806,327",0.19%
48,L,169,SENTRY INS GRP,"8,043,865",0.17%
49,L,3098,TOKIO MARINE HOLDINGS INC GRP,"6,924,796",0.15%
50,L,300,HORACE MANN GRP,"6,658,239",0.14%
51,L,84174,ELCO MUT LIFE & ANN,"5,765,169",0.12%
52,L,91,HARTFORD FIRE & CAS GRP,"5,573,831",0.12%
53,L,1348,MEIJI YASUDA LIFE INS GRP,"5,420,524",0.12%
54,L,306,CUNA MUT GRP,"5,349,672",0.11%
55,L,513,IOWA FARM BUREAU GRP,"4,686,582",0.10%
56,L,574,AMERCO CORP GRP,"4,588,988",0.10%
57,L,4736,GGC GRP,"4,334,415",0.09%
58,L,4011,GENWORTH FIN GRP,"4,063,586",0.09%
59,L,248,UNITED FIRE & CAS GRP,"3,228,535",0.07%
60,L,212,ZURICH INS GRP,"3,055,940",0.07%
61,L,4815,RESOLUTION LIFE GRP,"2,854,617",0.06%
62,L,1117,MANHATTAN LIFE GRP,"2,542,362",0.05%
63,L,3436,LIBERTY LIFE GRP TRUST GRP,"2,323,596",0.05%
64,L,367,PHYSICIANS MUT GRP,"2,015,103",0.04%
65,L,872,BANNER LIFE GRP,"1,850,881",0.04%
66,L,449,FINANCIAL HOLDINGS GRP,"1,769,220",0.04%
67,L,4824,ADVANTAGE CAPITAL GRP,"1,634,047",0.03%
68,L,904,JOHN HANCOCK GRP,"1,581,627",0.03%
69,L,60445,SAGICOR LIFE INS CO,"1,485,181",0.03%
70,L,63495,FORESTERS LIFE INS ANN CO,"1,329,913",0.03%
71,L,50,COUNTRY INS & FIN SERV GRP,"1,233,506",0.03%
72,L,330,AMERICAN FIDELITY CORP GRP,"1,179,575",0.03%
73,L,2878,UNITED HERITAGE MUT GRP,"838,575",0.02%
74,L,473,AMERICAN FAMILY INS GRP,"835,850",0.02%
75,L,850,PENN MUT GRP,"774,281",0.02%
76,F,56480,WSA FRATERNAL LIFE,"633,098",0.01%
77,L,4827,SOUTHLAND NATL HOLDING GRP,"624,139",0.01%
78,L,4862,ASSURITY GRP,"571,216",0.01%
79,L,344,CHURCH PENSION FUND GRP,"554,445",0.01%
80,L,8,ALLSTATE INS GRP,"525,446",0.01%
81,L,19,ASSURANT INC GRP,"517,484",0.01%
82,L,111,LIBERTY MUT GRP,"514,004",0.01%
83,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"480,262",0.01%
84,F,58033,KNIGHTS OF COLUMBUS,"438,954",0.01%
85,F,56227,KSKJ LIFE AMER SLOVENIAN CATHOLIC UN,"425,395",0.01%
86,F,57657,ROYAL NEIGHBORS OF AMER,"415,531",0.01%
87,L,88668,MUTUAL OF AMER LIFE INS CO,"399,233",0.01%
88,F,56332,FIRST CATH SLOVAK LADIES ASSN USA,"380,444",0.01%
89,L,4752,FIRST TRINITY FIN GRP,"376,154",0.01%
90,F,56685,GBU FINANCIAL LIFE,"336,112",0.01%
91,L,64238,GUARANTY INCOME LIFE INS CO,"292,507",0.01%
92,F,58009,POLICE & FIREMENS INS ASSN,"270,961",0.01%
93,L,244,CINCINNATI FIN GRP,"263,936",0.01%
94,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"260,563",0.01%
95,L,280,AUTO OWNERS GRP,"228,609",0%
96,F,56413,UNITED TRANSPORTATION UNION INS ASSN,"208,316",0%
97,L,153,PEKIN INS GRP,"199,464",0%
98,L,62928,EMC NATL LIFE CO,"182,438",0%
99,L,615,BENEFICIAL LIFE GRP,"164,020",0%
100,L,290,TORCHMARK CORP GRP,"125,996",0%
101,L,451,FIDELITY SECURITY GRP,"121,921",0%
102,F,56170,WOMANS LIFE INS SOCIETY,"113,958",0%
103,F,57320,WOODMEN WORLD LIFE INS SOC,"108,089",0%
104,F,56340,FIRST CATH SLOVAK UNION OF US & CN,"101,900",0%
105,F,57142,SONS OF NORWAY,"96,971",0%
106,L,7,FEDERATED MUT GRP,"95,975",0%
107,F,56782,NATIONAL SLOVAK SOCIETY OF THE USA,"94,591",0%
108,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"89,614",0%
109,L,4732,MIDWEST HOLDING GRP,"88,833",0%
110,F,56030,CATHOLIC FINANCIAL LIFE,"86,701",0%
111,L,4712,GPM LIFE GRP,"85,644",0%
112,F,57487,CATHOLIC ORDER OF FORESTERS,"75,300",0%
113,L,28,AMICA MUT GRP,"74,246",0%
114,L,315,INDUSTRIAL ALLIANCE GRP,"72,880",0%
115,L,450,GENEVE HOLDINGS INC GRP,"65,342",0%
116,F,57673,SLOVENE NATL BENEFIT SOCIETY,"62,751",0%
117,L,123,SHELTER INS GRP,"61,990",0%
118,L,4639,RGA INC GRP,"59,082",0%
119,L,4877,TWA & AMFI CORP GRP,"58,321",0%
120,F,56154,GLEANER LIFE INS SOCIETY,"57,550",0%
121,L,689,BANKERS INS GRP,"56,435",0%
122,F,56499,ASSURED LIFE ASSN,"46,867",0%
123,B,4616,EVERENCE GRP,"46,400",0%
124,L,276,TRUSTMARK MUT HOLDING CO GRP,"41,200",0%
125,L,612,CITIZENS GRP,"37,599",0%
1,L,918,JACKSON NATL GRP,"370,941,425",8.72%
2,L,4832,VOYA FINANCIAL GRP,"368,959,836",8.68%
3,L,1216,TIAA FAMILY GRP,"309,665,782",7.28%
4,L,304,PRUDENTIAL OF AMER GRP,"302,267,737",7.11%
5,L,968,AXA INS GRP,"253,654,611",5.96%
6,L,431,SAMMONS ENTERPRISES GRP,"217,025,169",5.10%
7,L,761,ALLIANZ INS GRP,"205,413,967",4.83%
8,L,826,NEW YORK LIFE GRP,"179,382,867",4.22%
9,L,12,AMERICAN INTL GRP,"168,292,335",3.96%
10,L,241,METROPOLITAN GRP,"165,416,096",3.89%
11,L,20,LINCOLN NATL GRP,"145,741,878",3.43%
12,L,3891,GOLDMAN SACHS GRP,"137,322,146",3.23%
13,L,4,AMERIPRISE FIN GRP,"127,455,689",3.00%
14,L,468,AEGON US HOLDING GRP,"104,253,643",2.45%
15,L,2658,AMERICAN EQUITY INVESTMENT GRP,"98,268,876",2.31%
16,L,435,MASS MUT LIFE INS GRP,"84,951,207",2.00%
17,L,769,GREAT WEST GRP,"80,187,650",1.89%
18,L,709,PACIFIC LIFE GRP,"72,236,992",1.70%
19,L,4734,ATHENE GRP,"69,633,186",1.64%
20,L,84,AMERICAN FINANCIAL GRP,"69,542,915",1.64%
21,L,62510,EQUITRUST LIFE INS CO,"61,808,195",1.45%
22,L,4855,SUMITOMO LIFE INS GRP,"56,800,819",1.34%
23,L,860,NORTHWESTERN MUT GRP,"55,068,829",1.29%
24,L,836,WEST SOUTHERN GRP,"42,742,734",1.01%
25,L,4794,DELAWARE LIFE HOLDING GRP,"42,704,186",1.00%
26,L,332,PRINCIPAL FIN GRP,"41,104,608",0.97%
27,L,850,PENN MUT GRP,"34,205,466",0.80%
28,L,619,ONEAMERICA FIN PARTNERS GRP,"32,431,170",0.76%
29,L,981,FIDELITY INVESTMENT INS & ANN GRP,"28,950,952",0.68%
30,L,429,GUARDIAN LIFE GRP,"27,510,841",0.65%
31,L,140,NATIONWIDE CORP GRP,"25,537,069",0.60%
32,L,261,MUTUAL OF OMAHA GRP,"23,547,383",0.55%
33,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"20,879,353",0.49%
34,L,3098,TOKIO MARINE HOLDINGS INC GRP,"20,776,954",0.49%
35,L,704,OHIO NATL LIFE GRP,"17,895,503",0.42%
36,L,169,SENTRY INS GRP,"17,881,718",0.42%
37,L,233,CNO FINANCIAL GRP,"17,023,035",0.40%
38,L,4731,HARBINGER GRP,"15,302,713",0.36%
39,L,212,ZURICH INS GRP,"10,274,593",0.24%
40,L,458,PROTECTIVE LIFE INS GRP,"10,029,951",0.24%
41,L,408,AMERICAN NATL FIN GRP,"9,944,348",0.23%
42,L,306,CUNA MUT GRP,"9,798,803",0.23%
43,L,943,AMERITAS MUT HOLDING GRP,"9,655,078",0.23%
44,L,869,MINNESOTA MUT GRP,"9,304,743",0.22%
45,L,4736,GGC GRP,"9,024,940",0.21%
46,L,1348,MEIJI YASUDA LIFE INS GRP,"8,191,948",0.19%
47,L,63495,FORESTERS LIFE INS ANN CO,"7,533,642",0.18%
48,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"7,451,604",0.18%
49,L,4836,JEFFERSON NATIONAL GRP,"5,693,331",0.13%
50,L,111,LIBERTY MUT GRP,"5,566,180",0.13%
51,L,634,NATIONAL LIFE GRP,"4,815,949",0.11%
52,L,300,HORACE MANN GRP,"4,594,922",0.11%
53,L,4011,GENWORTH FIN GRP,"4,074,644",0.10%
54,L,290,TORCHMARK CORP GRP,"3,189,266",0.07%
55,L,4844,LIA HOLDINGS GRP,"2,195,874",0.05%
56,L,1,AETNA GRP,"2,190,684",0.05%
57,L,904,JOHN HANCOCK GRP,"1,943,996",0.05%
58,F,56693,GREEK CATHOLIC UNION OF THE USA,"1,746,674",0.04%
59,L,449,FINANCIAL HOLDINGS GRP,"1,612,742",0.04%
60,L,574,AMERCO CORP GRP,"1,596,006",0.04%
61,L,176,STATE FARM GRP,"1,402,745",0.03%
62,L,1117,MANHATTAN LIFE GRP,"1,109,176",0.03%
63,L,66850,NATIONAL WESTERN LIFE INS CO,"1,020,867",0.02%
64,F,56782,NATIONAL SLOVAK SOCIETY OF THE USA,"939,452",0.02%
65,F,57657,ROYAL NEIGHBORS OF AMER,"890,990",0.02%
66,L,4815,RESOLUTION LIFE GRP,"863,918",0.02%
67,L,344,CHURCH PENSION FUND GRP,"861,966",0.02%
68,L,28,AMICA MUT GRP,"860,613",0.02%
69,L,4553,SAVINGS BANK LIFE GRP,"752,709",0.02%
70,L,31,BERKSHIRE HATHAWAY GRP,"732,220",0.02%
71,L,19,ASSURANT INC GRP,"622,307",0.01%
72,F,58033,KNIGHTS OF COLUMBUS,"563,478",0.01%
73,L,872,BANNER LIFE GRP,"490,627",0.01%
74,F,56820,POLISH FALCONS OF AMER,"480,759",0.01%
75,F,57541,MODERN WOODMEN OF AMER,"407,798",0.01%
76,F,57630,POLISH ROMAN CATHOLIC UNION OF AMER,"335,420",0.01%
77,F,57622,POLISH NATL ALLIANCE US OF NA,"329,952",0.01%
78,F,56332,FIRST CATH SLOVAK LADIES ASSN USA,"279,209",0.01%
79,F,56685,GBU FINANCIAL LIFE,"269,058",0.01%
80,L,4213,WILTON RE GRP,"257,406",0.01%
81,L,88668,MUTUAL OF AMER LIFE INS CO,"185,106",0%
82,F,57010,WILLIAM PENN ASSN,"175,649",0%
83,L,451,FIDELITY SECURITY GRP,"173,565",0%
84,L,4827,SOUTHLAND NATL HOLDING GRP,"161,926",0%
85,L,8,ALLSTATE INS GRP,"150,082",0%
86,L,535,COLUMBIAN LIFE GRP,"128,560",0%
87,F,57320,WOODMEN WORLD LIFE INS SOC,"119,476",0%
88,F,56456,UNITED STATES LETTER CARRIERS MUT BE,"115,499",0%
89,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"109,001",0%
90,L,588,KANSAS CITY LIFE INS GRP,"104,169",0%
91,L,315,INDUSTRIAL ALLIANCE GRP,"94,202",0%
92,F,56340,FIRST CATH SLOVAK UNION OF US & CN,"74,321",0%
93,F,58009,POLICE & FIREMENS INS ASSN,"73,860",0%
94,L,917,HCSC GRP,"71,065",0%
95,L,707,UNITEDHEALTH GRP,"63,230",0%
96,L,68772,SECURITY MUT LIFE INS CO OF NY,"49,401",0%
97,L,450,GENEVE HOLDINGS INC GRP,"36,016",0%
98,F,57215,UKRAINIAN NATL ASSN INC,"30,268",0%
99,F,58181,SUPREME COUNCIL THE ROYAL ARCANUM,"23,000",0%
100,F,57487,CATHOLIC ORDER OF FORESTERS,"21,875",0%
101,L,64505,HOMESTEADERS LIFE CO,"20,340",0%
102,F,56154,GLEANER LIFE INS SOCIETY,"16,500",0%
103,L,4712,GPM LIFE GRP,"13,240",0%
104,F,56634,CROATIAN FRATERNAL UNION OF AMER,"11,500",0%
105,L,525,PAN AMER LIFE GRP,"6,704",0%
106,L,542,INDIANA FARM BUREAU GRP,"6,500",0%
107,F,56030,CATHOLIC FINANCIAL LIFE,"4,311",0%
108,L,4877,TWA & AMFI CORP GRP,"2,440",0%
109,F,56227,KSKJ LIFE AMER SLOVENIAN CATHOLIC UN,"2,100",0%
110,L,367,PHYSICIANS MUT GRP,"2,000",0%
111,L,119,HUMANA GRP,"1,673",0%
112,L,565,UNUMPROVIDENT CORP GRP,"1,600",0%
113,F,56138,CSA FRATERNAL LIFE,"1,500",0%
114,F,56758,LOYAL CHRISTIAN BENEFIT ASSN,"1,465",0%
115,L,454,SECURITY NATL GRP,"1,333",0%
116,F,57967,LUSO AMER LIFE INS SOCIETY,"1,200",0%
116,L,64904,INVESTORS HERITAGE LIFE INS CO,"1,200",0%
118,L,4750,PRIMERICA GRP,"1,005",0%
119,L,473,AMERICAN FAMILY INS GRP,"1,000",0%
120,L,70130,UNIVERSAL GUAR LIFE INS CO,400,0%
121,F,57649,POLISH WOMENS ALLIANCE OF AMER,340,0%
122,F,56170,WOMANS LIFE INS SOCIETY,300,0%
122,L,71404,CONTINENTAL GEN INS CO,300,0%
124,L,687,GUARANTEE TRUST GRP,266,0%
125,L,65927,LINCOLN HERITAGE LIFE INS CO,232,0%
1,L,241,METROPOLITAN GRP,"787,165,176",29.04%
2,L,826,NEW YORK LIFE GRP,"505,177,008",18.64%
