rank,type_,code,name,premium,share
43,L,123,SHELTER INS GRP,"26,972,611",0.66%
44,L,4011,GENWORTH FIN GRP,"26,611,168",0.65%
45,L,88668,MUTUAL OF AMER LIFE INS CO,"26,242,696",0.64%
46,L,4731,HARBINGER GRP,"25,994,232",0.64%
47,L,8,ALLSTATE INS GRP,"24,430,513",0.60%
48,L,233,CNO FINANCIAL GRP,"24,204,522",0.59%
49,L,408,AMERICAN NATL FIN GRP,"23,112,183",0.57%
50,L,836,WEST SOUTHERN GRP,"22,581,737",0.55%
51,L,111,LIBERTY MUT GRP,"21,302,329",0.52%
52,L,84,AMERICAN FINANCIAL GRP,"19,814,054",0.48%
53,F,57320,WOODMEN WORLD LIFE INS SOC,"19,671,043",0.48%
54,L,330,AMERICAN FIDELITY CORP GRP,"17,279,173",0.42%
55,L,215,KEMPER CORP GRP,"14,325,717",0.35%
56,L,62510,EQUITRUST LIFE INS CO,"14,119,900",0.35%
57,L,19,ASSURANT INC GRP,"13,289,512",0.33%
58,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"13,251,483",0.32%
59,L,619,ONEAMERICA FIN PARTNERS GRP,"13,160,726",0.32%
60,L,212,ZURICH INS GRP,"13,044,901",0.32%
61,L,306,CUNA MUT GRP,"13,028,841",0.32%
62,L,4750,PRIMERICA GRP,"12,849,383",0.31%
63,L,84174,ELCO MUT LIFE & ANN,"12,639,178",0.31%
64,L,83836,SELECTED FUNERAL & LIFE INS CO,"11,954,867",0.29%
65,L,769,GREAT WEST GRP,"11,017,219",0.27%
66,L,549,SUN LIFE ASSUR CO OF CN GRP,"10,944,426",0.27%
67,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"10,406,916",0.25%
68,L,4736,GGC GRP,"10,023,045",0.25%
69,L,850,PENN MUT GRP,"9,534,517",0.23%
70,L,634,NATIONAL LIFE GRP,"9,360,735",0.23%
71,L,65927,LINCOLN HERITAGE LIFE INS CO,"8,772,808",0.21%
72,L,4815,RESOLUTION LIFE GRP,"8,576,342",0.21%
73,L,588,KANSAS CITY LIFE INS GRP,"8,045,553",0.20%
74,L,66850,NATIONAL WESTERN LIFE INS CO,"8,020,612",0.20%
75,L,4794,DELAWARE LIFE HOLDING GRP,"7,620,595",0.19%
76,L,276,TRUSTMARK MUT HOLDING CO GRP,"7,330,289",0.18%
77,L,943,AMERITAS MUT HOLDING GRP,"7,154,116",0.17%
78,L,67326,OLD SURETY LIFE INS CO,"6,874,529",0.17%
79,L,4836,JEFFERSON NATIONAL GRP,"6,862,898",0.17%
80,L,626,CHUBB LTD GRP,"6,510,762",0.16%
81,L,872,BANNER LIFE GRP,"6,494,510",0.16%
82,L,83968,CITIZENS FIDELITY INS CO,"6,488,520",0.16%
83,L,454,SECURITY NATL GRP,"6,282,397",0.15%
84,L,1117,MANHATTAN LIFE GRP,"5,731,267",0.14%
85,F,58033,KNIGHTS OF COLUMBUS,"5,645,086",0.14%
86,L,4483,NESTLE SA GRP,"5,580,969",0.14%
87,L,367,PHYSICIANS MUT GRP,"5,440,851",0.13%
88,L,839,WESTBRIDGE CAPITAL GRP,"4,999,011",0.12%
89,L,4213,WILTON RE GRP,"4,935,270",0.12%
90,L,449,FINANCIAL HOLDINGS GRP,"4,620,603",0.11%
91,L,61921,CITIZENS SECURITY LIFE INS CO,"4,496,727",0.11%
92,L,73881,AMERICAN LIFE & ANNUITY CO,"4,456,172",0.11%
93,L,687,GUARANTEE TRUST GRP,"4,368,529",0.11%
94,L,169,SENTRY INS GRP,"4,018,924",0.10%
95,L,612,CITIZENS GRP,"3,913,802",0.10%
96,L,77879,5 STAR LIFE INS CO,"3,842,211",0.09%
97,L,981,FIDELITY INVESTMENT INS & ANN GRP,"3,704,137",0.09%
98,L,574,AMERCO CORP GRP,"3,649,146",0.09%
99,L,3527,AMERICAN ENTERPRISE MUT GRP,"3,644,571",0.09%
100,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"3,501,649",0.09%
101,L,4824,ADVANTAGE CAPITAL GRP,"3,309,005",0.08%
102,L,3436,LIBERTY LIFE GRP TRUST GRP,"3,257,652",0.08%
103,L,525,PAN AMER LIFE GRP,"3,145,815",0.08%
104,L,581,BOSTON MUT GRP,"2,982,410",0.07%
105,L,244,CINCINNATI FIN GRP,"2,840,645",0.07%
106,L,520,NEW ERA LIFE GRP,"2,814,097",0.07%
107,L,71404,CONTINENTAL GEN INS CO,"2,791,814",0.07%
108,L,83860,AMERICAN HOME LIFE INS CO,"2,620,733",0.06%
109,L,7,FEDERATED MUT GRP,"2,606,828",0.06%
110,L,62952,EQUITABLE LIFE & CAS INS CO,"2,516,310",0.06%
111,L,451,FIDELITY SECURITY GRP,"2,446,287",0.06%
112,L,4796,NATIONAL TEACHERS ASSOC LIFE GROUP,"2,437,571",0.06%
113,L,4853,AAA LIFE GRP,"2,419,363",0.06%
114,L,62928,EMC NATL LIFE CO,"2,396,168",0.06%
115,L,61212,BALTIMORE LIFE INS CO,"2,271,595",0.06%
116,F,56499,ASSURED LIFE ASSN,"1,807,761",0.04%
117,L,629,PLATEAU GRP,"1,747,370",0.04%
118,L,11121,UNIFIED LIFE INS CO,"1,558,777",0.04%
119,L,2878,UNITED HERITAGE MUT GRP,"1,558,019",0.04%
120,L,280,AUTO OWNERS GRP,"1,495,773",0.04%
121,L,60445,SAGICOR LIFE INS CO,"1,458,562",0.04%
122,L,4862,ASSURITY GRP,"1,454,887",0.04%
123,F,56383,ORDER OF UNITED COMMERCIAL TRAVELERS,"1,440,380",0.04%
124,L,119,HUMANA GRP,"1,394,300",0.03%
125,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"1,366,130",0.03%
1,L,304,PRUDENTIAL OF AMER GRP,"4,092,465,521",6.27%
2,L,468,AEGON US HOLDING GRP,"3,235,986,179",4.95%
3,L,826,NEW YORK LIFE GRP,"2,921,885,100",4.47%
4,L,707,UNITEDHEALTH GRP,"2,767,747,602",4.24%
5,L,241,METROPOLITAN GRP,"2,654,045,143",4.06%
6,L,904,JOHN HANCOCK GRP,"2,478,178,024",3.79%
7,L,12,AMERICAN INTL GRP,"2,348,545,426",3.60%
8,L,435,MASS MUT LIFE INS GRP,"2,217,057,788",3.39%
9,L,4832,VOYA FINANCIAL GRP,"2,180,091,764",3.34%
10,L,1,AETNA GRP,"2,034,266,798",3.11%
11,L,20,LINCOLN NATL GRP,"2,026,792,372",3.10%
12,L,918,JACKSON NATL GRP,"1,959,574,398",3.00%
13,L,901,CIGNA HLTH GRP,"1,813,505,657",2.78%
14,L,332,PRINCIPAL FIN GRP,"1,789,664,757",2.74%
15,L,761,ALLIANZ INS GRP,"1,662,811,656",2.55%
16,L,140,NATIONWIDE CORP GRP,"1,634,604,827",2.50%
17,L,431,SAMMONS ENTERPRISES GRP,"1,548,749,708",2.37%
18,L,968,AXA INS GRP,"1,413,113,619",2.16%
19,L,1216,TIAA FAMILY GRP,"1,307,364,156",2.00%
20,L,709,PACIFIC LIFE GRP,"1,240,684,064",1.90%
21,L,1295,CENTENE CORP GRP,"1,139,770,968",1.75%
22,L,860,NORTHWESTERN MUT GRP,"978,518,430",1.50%
23,L,91,HARTFORD FIRE & CAS GRP,"840,435,445",1.29%
24,L,429,GUARDIAN LIFE GRP,"798,816,031",1.22%
25,L,769,GREAT WEST GRP,"770,905,926",1.18%
26,L,565,UNUMPROVIDENT CORP GRP,"730,391,667",1.12%
27,L,869,MINNESOTA MUT GRP,"723,803,071",1.11%
28,L,4855,SUMITOMO LIFE INS GRP,"723,597,197",1.11%
29,L,3891,GOLDMAN SACHS GRP,"690,084,074",1.06%
30,L,2658,AMERICAN EQUITY INVESTMENT GRP,"611,333,867",0.94%
31,L,4,AMERIPRISE FIN GRP,"594,947,918",0.91%
32,L,619,ONEAMERICA FIN PARTNERS GRP,"573,589,642",0.88%
33,L,4734,ATHENE GRP,"565,950,187",0.87%
34,L,1348,MEIJI YASUDA LIFE INS GRP,"546,833,895",0.84%
35,L,634,NATIONAL LIFE GRP,"534,158,814",0.82%
36,L,4011,GENWORTH FIN GRP,"513,856,559",0.79%
37,L,176,STATE FARM GRP,"497,058,070",0.76%
38,L,458,PROTECTIVE LIFE INS GRP,"472,218,449",0.72%
39,L,4731,HARBINGER GRP,"455,862,680",0.70%
40,L,370,AFLAC GRP,"426,163,045",0.65%
41,L,261,MUTUAL OF OMAHA GRP,"402,344,252",0.62%
42,L,84,AMERICAN FINANCIAL GRP,"370,570,929",0.57%
43,L,4750,PRIMERICA GRP,"367,889,422",0.56%
44,L,212,ZURICH INS GRP,"355,661,232",0.54%
45,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"352,597,586",0.54%
46,L,4853,AAA LIFE GRP,"323,168,071",0.49%
47,L,19,ASSURANT INC GRP,"319,571,186",0.49%
48,L,111,LIBERTY MUT GRP,"283,432,839",0.43%
49,L,3098,TOKIO MARINE HOLDINGS INC GRP,"280,660,592",0.43%
50,L,943,AMERITAS MUT HOLDING GRP,"275,730,866",0.42%
51,L,330,AMERICAN FIDELITY CORP GRP,"236,993,062",0.36%
52,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"235,674,565",0.36%
53,L,549,SUN LIFE ASSUR CO OF CN GRP,"233,108,798",0.36%
54,L,408,AMERICAN NATL FIN GRP,"221,352,568",0.34%
55,L,4815,RESOLUTION LIFE GRP,"214,254,281",0.33%
56,L,290,TORCHMARK CORP GRP,"204,342,653",0.31%
57,L,233,CNO FINANCIAL GRP,"196,493,378",0.30%
58,L,704,OHIO NATL LIFE GRP,"193,216,924",0.30%
59,L,62510,EQUITRUST LIFE INS CO,"179,358,833",0.27%
60,L,836,WEST SOUTHERN GRP,"175,816,715",0.27%
61,L,88668,MUTUAL OF AMER LIFE INS CO,"175,239,579",0.27%
62,L,981,FIDELITY INVESTMENT INS & ANN GRP,"174,443,066",0.27%
63,L,850,PENN MUT GRP,"165,247,737",0.25%
64,L,306,CUNA MUT GRP,"163,646,303",0.25%
65,L,66850,NATIONAL WESTERN LIFE INS CO,"149,320,412",0.23%
66,L,4736,GGC GRP,"146,469,419",0.22%
67,L,4836,JEFFERSON NATIONAL GRP,"141,480,514",0.22%
68,L,872,BANNER LIFE GRP,"122,796,572",0.19%
69,L,8,ALLSTATE INS GRP,"118,638,440",0.18%
70,F,58033,KNIGHTS OF COLUMBUS,"98,365,113",0.15%
71,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"90,016,281",0.14%
72,L,449,FINANCIAL HOLDINGS GRP,"86,399,995",0.13%
73,L,525,PAN AMER LIFE GRP,"83,145,644",0.13%
74,L,65927,LINCOLN HERITAGE LIFE INS CO,"82,349,838",0.13%
75,L,81264,NIPPON LIFE INS CO OF AMER,"81,161,946",0.12%
76,L,4794,DELAWARE LIFE HOLDING GRP,"74,034,771",0.11%
77,L,169,SENTRY INS GRP,"72,232,290",0.11%
78,L,4483,NESTLE SA GRP,"70,946,484",0.11%
79,L,4213,WILTON RE GRP,"57,789,015",0.09%
80,L,451,FIDELITY SECURITY GRP,"56,427,456",0.09%
81,L,276,TRUSTMARK MUT HOLDING CO GRP,"56,344,015",0.09%
82,L,812,HIGHMARK GRP,"46,950,746",0.07%
83,L,4844,LIA HOLDINGS GRP,"46,306,964",0.07%
84,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"40,639,797",0.06%
85,L,4824,ADVANTAGE CAPITAL GRP,"40,249,243",0.06%
86,L,626,CHUBB LTD GRP,"36,563,560",0.06%
87,L,671,ANTHEM INC GRP,"35,928,565",0.06%
88,L,64505,HOMESTEADERS LIFE CO,"34,243,721",0.05%
89,L,4796,NATIONAL TEACHERS ASSOC LIFE GROUP,"34,067,343",0.05%
90,L,300,HORACE MANN GRP,"33,976,414",0.05%
91,L,367,PHYSICIANS MUT GRP,"32,642,375",0.05%
92,L,98,WR BERKLEY CORP GRP,"32,218,641",0.05%
93,F,57541,MODERN WOODMEN OF AMER,"31,238,383",0.05%
94,L,315,INDUSTRIAL ALLIANCE GRP,"28,646,124",0.04%
95,L,23,BCS INS GRP,"27,199,502",0.04%
96,L,588,KANSAS CITY LIFE INS GRP,"26,722,583",0.04%
97,L,1280,GREAT WESTERN CO GRP,"25,632,481",0.04%
98,L,264,HEALTHMARKETS GRP,"24,861,686",0.04%
99,L,450,GENEVE HOLDINGS INC GRP,"22,715,424",0.03%
100,L,4862,ASSURITY GRP,"21,760,348",0.03%
101,L,4827,SOUTHLAND NATL HOLDING GRP,"21,665,186",0.03%
102,L,63495,FORESTERS LIFE INS ANN CO,"21,396,510",0.03%
103,L,2538,AMTRUST NGH GRP,"19,642,583",0.03%
104,F,56693,GREEK CATHOLIC UNION OF THE USA,"18,728,524",0.03%
105,L,3436,LIBERTY LIFE GRP TRUST GRP,"18,137,899",0.03%
106,L,215,KEMPER CORP GRP,"17,878,304",0.03%
107,L,781,UNION LABOR GRP,"17,347,660",0.03%
108,L,1117,MANHATTAN LIFE GRP,"16,903,992",0.03%
109,L,574,AMERCO CORP GRP,"16,582,911",0.03%
110,L,4553,SAVINGS BANK LIFE GRP,"15,483,795",0.02%
111,L,60445,SAGICOR LIFE INS CO,"14,334,898",0.02%
112,L,69310,SURETY LIFE INS CO,"12,899,321",0.02%
113,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"12,324,365",0.02%
114,L,7,FEDERATED MUT GRP,"11,707,075",0.02%
115,L,4639,RGA INC GRP,"10,016,717",0.02%
116,L,77879,5 STAR LIFE INS CO,"9,913,539",0.02%
117,L,4716,FORTRESS GRP,"8,420,636",0.01%
118,L,76325,SENIOR HLTH INS CO OF PA,"8,303,372",0.01%
119,F,57657,ROYAL NEIGHBORS OF AMER,"7,936,450",0.01%
120,F,57320,WOODMEN WORLD LIFE INS SOC,"7,517,232",0.01%
121,L,244,CINCINNATI FIN GRP,"7,499,105",0.01%
122,L,615,BENEFICIAL LIFE GRP,"7,106,727",0.01%
123,L,1186,LIFETIME HLTHCARE GRP,"6,427,941",0.01%
124,F,57967,LUSO AMER LIFE INS SOCIETY,"6,089,605",0.01%
125,L,81779,INDIVIDUAL ASSUR CO LIFE HLTH & ACC,"5,982,553",0.01%
1,L,707,UNITEDHEALTH GRP,"1,303,155,665",10.13%
2,L,709,PACIFIC LIFE GRP,"1,275,777,833",9.92%
3,L,901,CIGNA HLTH GRP,"716,700,478",5.57%
4,L,304,PRUDENTIAL OF AMER GRP,"622,547,654",4.84%
5,L,860,NORTHWESTERN MUT GRP,"390,555,146",3.04%
6,L,826,NEW YORK LIFE GRP,"379,835,350",2.95%
7,L,468,AEGON US HOLDING GRP,"375,418,480",2.92%
8,L,241,METROPOLITAN GRP,"362,657,422",2.82%
9,L,769,GREAT WEST GRP,"345,934,247",2.69%
10,L,1,AETNA GRP,"337,010,036",2.62%
11,L,20,LINCOLN NATL GRP,"318,029,125",2.47%
12,L,918,JACKSON NATL GRP,"316,544,452",2.46%
13,L,332,PRINCIPAL FIN GRP,"311,068,807",2.42%
14,L,761,ALLIANZ INS GRP,"296,095,959",2.30%
15,L,1216,TIAA FAMILY GRP,"292,518,173",2.27%
16,L,12,AMERICAN INTL GRP,"290,655,831",2.26%
17,L,904,JOHN HANCOCK GRP,"281,441,096",2.19%
18,L,431,SAMMONS ENTERPRISES GRP,"265,238,877",2.06%
19,L,435,MASS MUT LIFE INS GRP,"235,104,735",1.83%
20,L,4832,VOYA FINANCIAL GRP,"222,730,933",1.73%
21,L,140,NATIONWIDE CORP GRP,"222,456,032",1.73%
22,L,968,AXA INS GRP,"212,679,703",1.65%
23,L,869,MINNESOTA MUT GRP,"158,898,984",1.24%
24,L,565,UNUMPROVIDENT CORP GRP,"146,249,706",1.14%
25,L,619,ONEAMERICA FIN PARTNERS GRP,"143,599,488",1.12%
26,L,2658,AMERICAN EQUITY INVESTMENT GRP,"133,318,894",1.04%
27,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"132,016,786",1.03%
28,L,176,STATE FARM GRP,"126,214,999",0.98%
29,L,1348,MEIJI YASUDA LIFE INS GRP,"123,040,360",0.96%
30,L,4734,ATHENE GRP,"121,206,877",0.94%
31,L,261,MUTUAL OF OMAHA GRP,"119,968,771",0.93%
32,L,91,HARTFORD FIRE & CAS GRP,"118,450,228",0.92%
33,L,429,GUARDIAN LIFE GRP,"99,262,787",0.77%
34,L,4011,GENWORTH FIN GRP,"93,093,819",0.72%
35,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"85,909,772",0.67%
36,L,3891,GOLDMAN SACHS GRP,"83,583,515",0.65%
37,L,4,AMERIPRISE FIN GRP,"77,758,138",0.60%
38,L,370,AFLAC GRP,"76,776,904",0.60%
39,L,458,PROTECTIVE LIFE INS GRP,"75,816,124",0.59%
40,L,4855,SUMITOMO LIFE INS GRP,"73,990,007",0.58%
41,L,4731,HARBINGER GRP,"66,176,371",0.51%
42,L,549,SUN LIFE ASSUR CO OF CN GRP,"61,444,111",0.48%
43,L,233,CNO FINANCIAL GRP,"61,302,869",0.48%
44,L,704,OHIO NATL LIFE GRP,"56,036,571",0.44%
45,L,19,ASSURANT INC GRP,"48,458,041",0.38%
46,L,212,ZURICH INS GRP,"45,254,253",0.35%
47,L,84,AMERICAN FINANCIAL GRP,"42,918,514",0.33%
48,L,836,WEST SOUTHERN GRP,"42,397,134",0.33%
49,L,290,TORCHMARK CORP GRP,"39,744,154",0.31%
50,L,839,WESTBRIDGE CAPITAL GRP,"36,255,828",0.28%
51,L,62510,EQUITRUST LIFE INS CO,"35,888,837",0.28%
52,L,408,AMERICAN NATL FIN GRP,"34,613,674",0.27%
53,L,306,CUNA MUT GRP,"34,295,334",0.27%
54,L,3098,TOKIO MARINE HOLDINGS INC GRP,"34,213,564",0.27%
55,L,4736,GGC GRP,"33,447,981",0.26%
56,L,88668,MUTUAL OF AMER LIFE INS CO,"31,535,781",0.25%
57,L,473,AMERICAN FAMILY INS GRP,"30,623,254",0.24%
58,L,634,NATIONAL LIFE GRP,"30,546,107",0.24%
59,L,4815,RESOLUTION LIFE GRP,"26,888,382",0.21%
60,L,943,AMERITAS MUT HOLDING GRP,"26,055,390",0.20%
61,L,850,PENN MUT GRP,"25,461,225",0.20%
62,L,4750,PRIMERICA GRP,"25,061,140",0.19%
63,L,981,FIDELITY INVESTMENT INS & ANN GRP,"24,857,571",0.19%
64,F,58033,KNIGHTS OF COLUMBUS,"24,521,604",0.19%
65,L,111,LIBERTY MUT GRP,"23,533,143",0.18%
66,L,872,BANNER LIFE GRP,"20,490,322",0.16%
67,L,66850,NATIONAL WESTERN LIFE INS CO,"20,473,740",0.16%
68,L,588,KANSAS CITY LIFE INS GRP,"19,830,709",0.15%
69,L,661,BCBS OF SC GRP,"19,618,228",0.15%
70,L,8,ALLSTATE INS GRP,"18,829,164",0.15%
71,L,4836,JEFFERSON NATIONAL GRP,"17,697,929",0.14%
72,F,57541,MODERN WOODMEN OF AMER,"17,350,068",0.13%
73,L,330,AMERICAN FIDELITY CORP GRP,"17,331,771",0.13%
74,L,3527,AMERICAN ENTERPRISE MUT GRP,"15,447,782",0.12%
75,L,4824,ADVANTAGE CAPITAL GRP,"15,048,313",0.12%
76,L,98,WR BERKLEY CORP GRP,"14,572,712",0.11%
77,L,450,GENEVE HOLDINGS INC GRP,"14,410,920",0.11%
78,L,50,COUNTRY INS & FIN SERV GRP,"13,633,477",0.11%
79,L,367,PHYSICIANS MUT GRP,"13,545,086",0.11%
80,L,4794,DELAWARE LIFE HOLDING GRP,"12,863,572",0.10%
81,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"12,680,252",0.10%
82,L,4483,NESTLE SA GRP,"12,000,634",0.09%
83,L,513,IOWA FARM BUREAU GRP,"10,607,342",0.08%
84,L,84174,ELCO MUT LIFE & ANN,"10,155,392",0.08%
85,L,4844,LIA HOLDINGS GRP,"10,076,013",0.08%
86,L,451,FIDELITY SECURITY GRP,"10,038,096",0.08%
87,L,169,SENTRY INS GRP,"9,084,552",0.07%
88,L,248,UNITED FIRE & CAS GRP,"8,842,220",0.07%
89,L,300,HORACE MANN GRP,"8,570,749",0.07%
90,L,62952,EQUITABLE LIFE & CAS INS CO,"8,458,378",0.07%
91,L,626,CHUBB LTD GRP,"8,245,396",0.06%
92,L,525,PAN AMER LIFE GRP,"7,839,656",0.06%
93,L,671,ANTHEM INC GRP,"7,710,744",0.06%
94,L,4853,AAA LIFE GRP,"7,371,834",0.06%
95,L,4862,ASSURITY GRP,"7,353,838",0.06%
96,L,264,HEALTHMARKETS GRP,"7,091,562",0.06%
97,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"6,450,834",0.05%
98,L,574,AMERCO CORP GRP,"6,413,625",0.05%
99,L,215,KEMPER CORP GRP,"5,919,719",0.05%
100,L,4213,WILTON RE GRP,"5,771,837",0.04%
101,L,812,HIGHMARK GRP,"5,632,465",0.04%
102,L,687,GUARANTEE TRUST GRP,"5,241,987",0.04%
103,L,1280,GREAT WESTERN CO GRP,"5,058,787",0.04%
104,L,65927,LINCOLN HERITAGE LIFE INS CO,"4,942,398",0.04%
105,L,276,TRUSTMARK MUT HOLDING CO GRP,"4,808,684",0.04%
106,L,123,SHELTER INS GRP,"4,745,764",0.04%
107,L,449,FINANCIAL HOLDINGS GRP,"4,706,476",0.04%
108,L,71404,CONTINENTAL GEN INS CO,"4,598,217",0.04%
109,L,77879,5 STAR LIFE INS CO,"4,406,967",0.03%
110,L,1117,MANHATTAN LIFE GRP,"3,855,924",0.03%
111,L,64505,HOMESTEADERS LIFE CO,"2,937,558",0.02%
112,L,4716,FORTRESS GRP,"2,918,297",0.02%
113,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"2,899,463",0.02%
114,L,2878,UNITED HERITAGE MUT GRP,"2,897,801",0.02%
115,L,4553,SAVINGS BANK LIFE GRP,"2,875,138",0.02%
116,L,3436,LIBERTY LIFE GRP TRUST GRP,"2,745,217",0.02%
117,L,67393,OZARK NATL LIFE INS CO,"2,603,448",0.02%
118,L,64580,ILLINOIS MUT LIFE INS CO,"2,556,312",0.02%
119,L,1186,LIFETIME HLTHCARE GRP,"2,537,390",0.02%
120,L,68772,SECURITY MUT LIFE INS CO OF NY,"2,491,383",0.02%
121,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"2,478,134",0.02%
122,L,63495,FORESTERS LIFE INS ANN CO,"2,400,249",0.02%
123,L,7,FEDERATED MUT GRP,"2,365,030",0.02%
124,L,244,CINCINNATI FIN GRP,"2,354,203",0.02%
125,F,58009,POLICE & FIREMENS INS ASSN,"1,968,141",0.02%
1,L,304,PRUDENTIAL OF AMER GRP,"7,376,263,319",37.78%
2,L,1,AETNA GRP,"1,238,974,543",6.35%
3,L,4832,VOYA FINANCIAL GRP,"945,983,431",4.84%
4,L,707,UNITEDHEALTH GRP,"686,165,414",3.51%
5,L,241,METROPOLITAN GRP,"681,158,294",3.49%
6,L,91,HARTFORD FIRE & CAS GRP,"530,676,065",2.72%
7,L,901,CIGNA HLTH GRP,"472,608,096",2.42%
8,L,918,JACKSON NATL GRP,"460,565,369",2.36%
9,L,332,PRINCIPAL FIN GRP,"426,914,825",2.19%
10,L,1216,TIAA FAMILY GRP,"417,602,379",2.14%
11,L,860,NORTHWESTERN MUT GRP,"391,436,211",2.00%
12,L,435,MASS MUT LIFE INS GRP,"384,296,912",1.97%
13,L,826,NEW YORK LIFE GRP,"346,574,161",1.77%
14,L,904,JOHN HANCOCK GRP,"318,327,165",1.63%
15,L,20,LINCOLN NATL GRP,"303,639,155",1.56%
16,L,968,AXA INS GRP,"302,847,590",1.55%
17,L,431,SAMMONS ENTERPRISES GRP,"257,295,815",1.32%
18,L,468,AEGON US HOLDING GRP,"251,472,680",1.29%
19,L,140,NATIONWIDE CORP GRP,"218,214,482",1.12%
20,L,261,MUTUAL OF OMAHA GRP,"217,584,682",1.11%
21,L,761,ALLIANZ INS GRP,"216,285,856",1.11%
22,L,12,AMERICAN INTL GRP,"215,887,960",1.11%
23,L,429,GUARDIAN LIFE GRP,"169,960,178",0.87%
24,L,4,AMERIPRISE FIN GRP,"158,567,240",0.81%
25,L,3891,GOLDMAN SACHS GRP,"147,599,318",0.76%
26,L,709,PACIFIC LIFE GRP,"118,535,260",0.61%
27,L,704,OHIO NATL LIFE GRP,"105,405,067",0.54%
28,L,769,GREAT WEST GRP,"105,233,967",0.54%
29,L,850,PENN MUT GRP,"101,054,369",0.52%
30,L,4011,GENWORTH FIN GRP,"100,352,126",0.51%
31,L,565,UNUMPROVIDENT CORP GRP,"98,964,958",0.51%
32,L,2658,AMERICAN EQUITY INVESTMENT GRP,"98,490,329",0.50%
33,L,4855,SUMITOMO LIFE INS GRP,"73,833,111",0.38%
34,L,4734,ATHENE GRP,"72,075,584",0.37%
35,L,84,AMERICAN FINANCIAL GRP,"70,637,801",0.36%
36,L,869,MINNESOTA MUT GRP,"64,908,983",0.33%
37,L,62510,EQUITRUST LIFE INS CO,"64,682,309",0.33%
38,L,1348,MEIJI YASUDA LIFE INS GRP,"61,007,650",0.31%
39,L,88668,MUTUAL OF AMER LIFE INS CO,"58,338,729",0.30%
40,L,836,WEST SOUTHERN GRP,"56,624,488",0.29%
41,L,549,SUN LIFE ASSUR CO OF CN GRP,"54,269,859",0.28%
42,L,370,AFLAC GRP,"51,448,257",0.26%
43,L,458,PROTECTIVE LIFE INS GRP,"49,604,349",0.25%
44,L,3098,TOKIO MARINE HOLDINGS INC GRP,"48,849,563",0.25%
45,L,212,ZURICH INS GRP,"45,601,471",0.23%
46,L,4794,DELAWARE LIFE HOLDING GRP,"44,076,160",0.23%
47,L,111,LIBERTY MUT GRP,"44,070,629",0.23%
48,L,233,CNO FINANCIAL GRP,"44,053,637",0.23%
49,L,619,ONEAMERICA FIN PARTNERS GRP,"41,608,110",0.21%
50,L,306,CUNA MUT GRP,"39,078,286",0.20%
51,L,4736,GGC GRP,"36,637,185",0.19%
52,L,943,AMERITAS MUT HOLDING GRP,"34,753,258",0.18%
53,L,290,TORCHMARK CORP GRP,"31,968,936",0.16%
54,L,981,FIDELITY INVESTMENT INS & ANN GRP,"29,269,902",0.15%
55,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"28,556,726",0.15%
56,L,4750,PRIMERICA GRP,"28,192,642",0.14%
57,L,4731,HARBINGER GRP,"26,773,165",0.14%
58,L,634,NATIONAL LIFE GRP,"26,208,745",0.13%
59,L,872,BANNER LIFE GRP,"26,013,030",0.13%
60,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"25,973,861",0.13%
61,L,4815,RESOLUTION LIFE GRP,"20,470,562",0.10%
62,F,58033,KNIGHTS OF COLUMBUS,"19,865,701",0.10%
63,L,917,HCSC GRP,"19,341,264",0.10%
64,L,169,SENTRY INS GRP,"18,603,980",0.10%
65,L,671,ANTHEM INC GRP,"16,551,084",0.08%
66,L,408,AMERICAN NATL FIN GRP,"15,892,839",0.08%
67,L,451,FIDELITY SECURITY GRP,"15,610,065",0.08%
68,L,19,ASSURANT INC GRP,"15,291,646",0.08%
69,L,176,STATE FARM GRP,"14,955,280",0.08%
70,L,626,CHUBB LTD GRP,"14,847,065",0.08%
71,L,4483,NESTLE SA GRP,"13,244,789",0.07%
72,L,8,ALLSTATE INS GRP,"12,760,846",0.07%
73,L,63495,FORESTERS LIFE INS ANN CO,"10,937,055",0.06%
74,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"9,655,307",0.05%
75,L,28,AMICA MUT GRP,"9,316,353",0.05%
76,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"8,608,789",0.04%
77,L,581,BOSTON MUT GRP,"8,199,694",0.04%
78,L,68772,SECURITY MUT LIFE INS CO OF NY,"7,117,522",0.04%
