rank,type_,code,name,premium,share
48,L,872,BANNER LIFE GRP,"5,914,214",0.49%
49,L,588,KANSAS CITY LIFE INS GRP,"5,768,350",0.47%
50,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"5,515,320",0.45%
51,L,8,ALLSTATE INS GRP,"5,476,614",0.45%
52,L,4855,SUMITOMO LIFE INS GRP,"5,273,562",0.43%
53,L,549,SUN LIFE ASSUR CO OF CN GRP,"4,748,024",0.39%
54,L,370,AFLAC GRP,"4,564,564",0.38%
55,L,619,ONEAMERICA FIN PARTNERS GRP,"4,541,266",0.37%
56,L,306,CUNA MUT GRP,"4,397,598",0.36%
57,L,4213,WILTON RE GRP,"4,131,292",0.34%
58,L,454,SECURITY NATL GRP,"3,919,524",0.32%
59,L,77879,5 STAR LIFE INS CO,"3,841,951",0.32%
60,L,83968,CITIZENS FIDELITY INS CO,"3,752,867",0.31%
61,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"3,477,378",0.29%
62,L,634,NATIONAL LIFE GRP,"3,471,659",0.29%
63,F,58033,KNIGHTS OF COLUMBUS,"3,426,408",0.28%
64,L,449,FINANCIAL HOLDINGS GRP,"3,267,023",0.27%
65,L,836,WEST SOUTHERN GRP,"3,261,361",0.27%
66,L,276,TRUSTMARK MUT HOLDING CO GRP,"3,206,188",0.26%
67,L,4731,HARBINGER GRP,"3,178,278",0.26%
68,L,4483,NESTLE SA GRP,"3,164,473",0.26%
69,L,1216,TIAA FAMILY GRP,"3,036,846",0.25%
70,L,4736,GGC GRP,"2,991,952",0.25%
71,L,761,ALLIANZ INS GRP,"2,938,861",0.24%
72,L,330,AMERICAN FIDELITY CORP GRP,"2,884,467",0.24%
73,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"2,773,016",0.23%
74,L,581,BOSTON MUT GRP,"2,704,530",0.22%
75,L,244,CINCINNATI FIN GRP,"2,688,126",0.22%
76,L,3098,TOKIO MARINE HOLDINGS INC GRP,"2,582,291",0.21%
77,L,525,PAN AMER LIFE GRP,"2,391,930",0.20%
78,L,769,GREAT WEST GRP,"2,238,986",0.18%
79,L,7,FEDERATED MUT GRP,"2,139,272",0.18%
80,L,66850,NATIONAL WESTERN LIFE INS CO,"2,036,395",0.17%
81,L,62928,EMC NATL LIFE CO,"2,033,350",0.17%
82,L,4853,AAA LIFE GRP,"1,898,538",0.16%
83,L,83860,AMERICAN HOME LIFE INS CO,"1,810,746",0.15%
84,L,707,UNITEDHEALTH GRP,"1,739,077",0.14%
85,L,612,CITIZENS GRP,"1,631,240",0.13%
86,L,367,PHYSICIANS MUT GRP,"1,607,204",0.13%
87,L,62510,EQUITRUST LIFE INS CO,"1,573,025",0.13%
88,L,629,PLATEAU GRP,"1,475,875",0.12%
89,L,943,AMERITAS MUT HOLDING GRP,"1,385,993",0.11%
90,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"1,356,657",0.11%
91,L,2878,UNITED HERITAGE MUT GRP,"1,349,750",0.11%
92,L,64505,HOMESTEADERS LIFE CO,"1,258,762",0.10%
93,L,315,INDUSTRIAL ALLIANCE GRP,"1,254,693",0.10%
94,L,535,COLUMBIAN LIFE GRP,"1,236,451",0.10%
95,L,61212,BALTIMORE LIFE INS CO,"1,231,082",0.10%
96,L,280,AUTO OWNERS GRP,"1,096,278",0.09%
97,L,4734,ATHENE GRP,"1,086,452",0.09%
98,L,4836,JEFFERSON NATIONAL GRP,"1,084,022",0.09%
99,L,83992,FOUNDATION LIFE INS CO OF AR,"1,075,245",0.09%
100,L,1,AETNA GRP,"1,071,945",0.09%
101,L,73881,AMERICAN LIFE & ANNUITY CO,"1,055,112",0.09%
102,L,74799,LEADERS LIFE INS CO,"944,147",0.08%
103,L,60542,AMERICAN HOME LIFE INS CO,"917,101",0.08%
104,L,626,CHUBB LTD GRP,"883,553",0.07%
105,L,60445,SAGICOR LIFE INS CO,"872,093",0.07%
106,L,2658,AMERICAN EQUITY INVESTMENT GRP,"853,692",0.07%
107,L,67393,OZARK NATL LIFE INS CO,"827,974",0.07%
108,L,86118,ARKANSAS BANKERS LIFE INS CO,"816,813",0.07%
109,L,4712,GPM LIFE GRP,"809,277",0.07%
110,L,4764,RESERVOIR CAPITAL GRP,"806,009",0.07%
111,L,4862,ASSURITY GRP,"795,799",0.07%
112,L,1117,MANHATTAN LIFE GRP,"779,979",0.06%
113,L,87920,LOCOMOTIVE ENGINEERS & CONDUCTORS MU,"732,885",0.06%
114,L,4553,SAVINGS BANK LIFE GRP,"672,562",0.06%
115,L,264,HEALTHMARKETS GRP,"654,465",0.05%
116,L,132,WICHITA NATL LIFE GRP,"641,363",0.05%
117,L,574,AMERCO CORP GRP,"610,698",0.05%
118,L,82252,LANDMARK LIFE INS CO,"603,129",0.05%
119,L,300,HORACE MANN GRP,"602,631",0.05%
120,L,3436,LIBERTY LIFE GRP TRUST GRP,"596,151",0.05%
121,L,2538,AMTRUST NGH GRP,"549,970",0.05%
122,L,4827,SOUTHLAND NATL HOLDING GRP,"538,226",0.04%
123,L,690,CENTRAL STATES GRP,"494,286",0.04%
124,L,84,AMERICAN FINANCIAL GRP,"486,106",0.04%
125,L,542,INDIANA FARM BUREAU GRP,"476,035",0.04%
1,L,826,NEW YORK LIFE GRP,"1,228,806,691",7.51%
2,L,241,METROPOLITAN GRP,"1,133,255,136",6.93%
3,L,468,AEGON US HOLDING GRP,"944,401,504",5.77%
4,L,304,PRUDENTIAL OF AMER GRP,"753,517,225",4.61%
5,L,860,NORTHWESTERN MUT GRP,"744,588,335",4.55%
6,L,20,LINCOLN NATL GRP,"708,078,801",4.33%
7,L,435,MASS MUT LIFE INS GRP,"610,988,692",3.73%
8,L,904,JOHN HANCOCK GRP,"496,507,743",3.03%
9,L,709,PACIFIC LIFE GRP,"469,920,579",2.87%
10,L,12,AMERICAN INTL GRP,"469,461,511",2.87%
11,L,176,STATE FARM GRP,"459,966,999",2.81%
12,L,4750,PRIMERICA GRP,"366,828,002",2.24%
13,L,458,PROTECTIVE LIFE INS GRP,"357,380,915",2.18%
14,L,869,MINNESOTA MUT GRP,"347,363,345",2.12%
15,L,4832,VOYA FINANCIAL GRP,"332,967,842",2.04%
16,L,968,AXA INS GRP,"327,677,681",2.00%
17,L,212,ZURICH INS GRP,"318,392,910",1.95%
18,L,901,CIGNA HLTH GRP,"299,838,154",1.83%
19,L,140,NATIONWIDE CORP GRP,"285,225,112",1.74%
20,L,634,NATIONAL LIFE GRP,"260,823,409",1.59%
21,L,431,SAMMONS ENTERPRISES GRP,"255,276,194",1.56%
22,L,429,GUARDIAN LIFE GRP,"226,177,622",1.38%
23,L,4853,AAA LIFE GRP,"211,287,008",1.29%
24,L,91,HARTFORD FIRE & CAS GRP,"210,683,273",1.29%
25,L,4011,GENWORTH FIN GRP,"202,442,896",1.24%
26,L,332,PRINCIPAL FIN GRP,"195,916,671",1.20%
27,L,4815,RESOLUTION LIFE GRP,"195,540,876",1.20%
28,L,3891,GOLDMAN SACHS GRP,"187,548,733",1.15%
29,L,565,UNUMPROVIDENT CORP GRP,"170,606,470",1.04%
30,L,261,MUTUAL OF OMAHA GRP,"164,171,856",1.00%
31,L,19,ASSURANT INC GRP,"159,337,584",0.97%
32,L,761,ALLIANZ INS GRP,"152,735,820",0.93%
33,L,290,TORCHMARK CORP GRP,"152,095,020",0.93%
34,L,850,PENN MUT GRP,"129,571,577",0.79%
35,L,4,AMERIPRISE FIN GRP,"119,649,756",0.73%
36,L,619,ONEAMERICA FIN PARTNERS GRP,"115,390,824",0.71%
37,L,872,BANNER LIFE GRP,"113,989,024",0.70%
38,L,1348,MEIJI YASUDA LIFE INS GRP,"108,691,874",0.66%
39,L,4731,HARBINGER GRP,"107,461,026",0.66%
40,L,918,JACKSON NATL GRP,"103,992,906",0.64%
41,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"103,673,861",0.63%
42,L,549,SUN LIFE ASSUR CO OF CN GRP,"96,440,641",0.59%
43,L,111,LIBERTY MUT GRP,"94,633,742",0.58%
44,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"88,401,019",0.54%
45,L,4736,GGC GRP,"88,305,405",0.54%
46,L,65927,LINCOLN HERITAGE LIFE INS CO,"82,010,130",0.50%
47,L,704,OHIO NATL LIFE GRP,"78,969,350",0.48%
48,L,943,AMERITAS MUT HOLDING GRP,"74,729,693",0.46%
49,L,836,WEST SOUTHERN GRP,"71,799,998",0.44%
50,L,408,AMERICAN NATL FIN GRP,"69,229,584",0.42%
51,L,8,ALLSTATE INS GRP,"69,041,081",0.42%
52,L,1,AETNA GRP,"66,426,943",0.41%
53,L,1216,TIAA FAMILY GRP,"65,243,090",0.40%
54,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"60,933,445",0.37%
55,L,233,CNO FINANCIAL GRP,"59,640,695",0.36%
56,L,3098,TOKIO MARINE HOLDINGS INC GRP,"56,435,217",0.34%
57,L,4213,WILTON RE GRP,"56,202,145",0.34%
58,F,58033,KNIGHTS OF COLUMBUS,"54,640,149",0.33%
59,L,4855,SUMITOMO LIFE INS GRP,"50,098,328",0.31%
60,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"40,094,787",0.25%
61,L,769,GREAT WEST GRP,"39,019,067",0.24%
62,L,276,TRUSTMARK MUT HOLDING CO GRP,"37,611,500",0.23%
63,L,64505,HOMESTEADERS LIFE CO,"33,469,044",0.20%
64,L,330,AMERICAN FIDELITY CORP GRP,"33,241,053",0.20%
65,L,525,PAN AMER LIFE GRP,"31,885,005",0.19%
66,L,4483,NESTLE SA GRP,"31,855,587",0.19%
67,L,306,CUNA MUT GRP,"27,409,926",0.17%
68,L,370,AFLAC GRP,"25,080,095",0.15%
69,L,1280,GREAT WESTERN CO GRP,"24,700,079",0.15%
70,L,449,FINANCIAL HOLDINGS GRP,"22,947,857",0.14%
71,L,315,INDUSTRIAL ALLIANCE GRP,"22,705,358",0.14%
72,L,588,KANSAS CITY LIFE INS GRP,"21,101,570",0.13%
73,L,707,UNITEDHEALTH GRP,"18,471,093",0.11%
74,L,215,KEMPER CORP GRP,"17,197,988",0.11%
75,L,4862,ASSURITY GRP,"16,193,683",0.10%
76,L,66850,NATIONAL WESTERN LIFE INS CO,"15,776,850",0.10%
77,L,4734,ATHENE GRP,"15,547,582",0.10%
78,L,4553,SAVINGS BANK LIFE GRP,"15,483,795",0.09%
79,L,62510,EQUITRUST LIFE INS CO,"15,237,653",0.09%
80,L,367,PHYSICIANS MUT GRP,"12,964,899",0.08%
81,L,69310,SURETY LIFE INS CO,"12,800,049",0.08%
82,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"12,296,989",0.08%
83,L,4827,SOUTHLAND NATL HOLDING GRP,"11,563,709",0.07%
84,L,671,ANTHEM INC GRP,"11,024,724",0.07%
85,L,84,AMERICAN FINANCIAL GRP,"10,622,560",0.06%
86,F,57541,MODERN WOODMEN OF AMER,"10,258,479",0.06%
87,L,77879,5 STAR LIFE INS CO,"9,913,352",0.06%
88,L,7,FEDERATED MUT GRP,"9,687,833",0.06%
89,L,244,CINCINNATI FIN GRP,"7,286,869",0.04%
90,L,615,BENEFICIAL LIFE GRP,"6,812,364",0.04%
91,L,63495,FORESTERS LIFE INS ANN CO,"6,481,867",0.04%
92,L,264,HEALTHMARKETS GRP,"6,039,960",0.04%
93,F,57320,WOODMEN WORLD LIFE INS SOC,"5,747,335",0.04%
94,L,781,UNION LABOR GRP,"5,706,039",0.03%
95,F,57657,ROYAL NEIGHBORS OF AMER,"5,507,691",0.03%
96,L,4712,GPM LIFE GRP,"5,404,977",0.03%
97,L,28,AMICA MUT GRP,"5,215,644",0.03%
98,L,300,HORACE MANN GRP,"4,861,312",0.03%
99,L,535,COLUMBIAN LIFE GRP,"4,828,456",0.03%
100,L,542,INDIANA FARM BUREAU GRP,"4,649,293",0.03%
101,L,454,SECURITY NATL GRP,"4,406,674",0.03%
102,L,4716,FORTRESS GRP,"4,051,048",0.02%
103,L,1117,MANHATTAN LIFE GRP,"3,898,013",0.02%
104,L,60445,SAGICOR LIFE INS CO,"3,699,614",0.02%
105,L,2878,UNITED HERITAGE MUT GRP,"3,273,603",0.02%
106,L,574,AMERCO CORP GRP,"3,009,168",0.02%
107,L,4639,RGA INC GRP,"2,993,800",0.02%
108,L,4725,ENSTAR GRP,"2,960,206",0.02%
109,L,626,CHUBB LTD GRP,"2,950,964",0.02%
110,L,4794,DELAWARE LIFE HOLDING GRP,"2,808,708",0.02%
111,L,68772,SECURITY MUT LIFE INS CO OF NY,"2,665,252",0.02%
112,L,169,SENTRY INS GRP,"2,657,494",0.02%
113,L,687,GUARANTEE TRUST GRP,"2,590,759",0.02%
114,L,4824,ADVANTAGE CAPITAL GRP,"2,570,360",0.02%
115,L,4877,TWA & AMFI CORP GRP,"2,534,689",0.02%
116,L,50,COUNTRY INS & FIN SERV GRP,"2,450,321",0.01%
117,L,61212,BALTIMORE LIFE INS CO,"2,449,642",0.01%
118,L,581,BOSTON MUT GRP,"2,387,228",0.01%
119,L,150,OLD REPUBLIC GRP,"2,348,084",0.01%
120,L,78662,SENIOR LIFE INS CO,"2,133,616",0.01%
121,L,981,FIDELITY INVESTMENT INS & ANN GRP,"2,067,932",0.01%
122,L,55,AUTOMOBILE CLUB MI GRP,"1,999,653",0.01%
123,L,801,DIRECTORS INVESTMENT GRP,"1,989,844",0.01%
124,L,63223,FEDERAL LIFE INS CO,"1,977,431",0.01%
125,L,917,HCSC GRP,"1,771,515",0.01%
1,L,860,NORTHWESTERN MUT GRP,"261,424,345",10.25%
2,L,241,METROPOLITAN GRP,"138,952,362",5.45%
3,L,826,NEW YORK LIFE GRP,"112,641,270",4.42%
4,L,304,PRUDENTIAL OF AMER GRP,"111,159,379",4.36%
5,L,20,LINCOLN NATL GRP,"100,851,432",3.95%
6,L,435,MASS MUT LIFE INS GRP,"98,953,702",3.88%
7,L,176,STATE FARM GRP,"94,963,099",3.72%
8,L,869,MINNESOTA MUT GRP,"87,453,815",3.43%
9,L,904,JOHN HANCOCK GRP,"68,431,024",2.68%
10,L,709,PACIFIC LIFE GRP,"62,190,628",2.44%
11,L,468,AEGON US HOLDING GRP,"60,547,687",2.37%
12,L,91,HARTFORD FIRE & CAS GRP,"49,019,817",1.92%
13,L,458,PROTECTIVE LIFE INS GRP,"47,932,758",1.88%
14,L,565,UNUMPROVIDENT CORP GRP,"47,724,996",1.87%
15,L,4832,VOYA FINANCIAL GRP,"47,237,131",1.85%
16,L,12,AMERICAN INTL GRP,"46,998,871",1.84%
17,L,429,GUARDIAN LIFE GRP,"43,863,128",1.72%
18,L,431,SAMMONS ENTERPRISES GRP,"43,834,992",1.72%
19,L,901,CIGNA HLTH GRP,"43,221,688",1.69%
20,L,212,ZURICH INS GRP,"40,130,736",1.57%
21,L,968,AXA INS GRP,"39,774,993",1.56%
22,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"36,593,388",1.43%
23,L,704,OHIO NATL LIFE GRP,"35,201,001",1.38%
24,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"34,544,931",1.35%
25,L,769,GREAT WEST GRP,"33,621,683",1.32%
26,L,261,MUTUAL OF OMAHA GRP,"32,808,819",1.29%
27,L,4011,GENWORTH FIN GRP,"31,885,822",1.25%
28,L,140,NATIONWIDE CORP GRP,"30,328,703",1.19%
29,L,473,AMERICAN FAMILY INS GRP,"29,787,404",1.17%
30,L,332,PRINCIPAL FIN GRP,"27,618,459",1.08%
31,L,290,TORCHMARK CORP GRP,"26,944,709",1.06%
32,L,761,ALLIANZ INS GRP,"25,947,774",1.02%
33,L,4750,PRIMERICA GRP,"25,022,382",0.98%
34,L,1348,MEIJI YASUDA LIFE INS GRP,"23,888,577",0.94%
35,L,850,PENN MUT GRP,"23,260,057",0.91%
36,L,4815,RESOLUTION LIFE GRP,"22,656,017",0.89%
37,L,836,WEST SOUTHERN GRP,"21,618,560",0.85%
38,L,619,ONEAMERICA FIN PARTNERS GRP,"19,304,714",0.76%
39,L,872,BANNER LIFE GRP,"18,639,441",0.73%
40,L,634,NATIONAL LIFE GRP,"17,938,003",0.70%
41,L,1,AETNA GRP,"16,073,286",0.63%
42,L,549,SUN LIFE ASSUR CO OF CN GRP,"15,902,910",0.62%
43,L,4,AMERIPRISE FIN GRP,"15,248,458",0.60%
44,L,19,ASSURANT INC GRP,"15,097,027",0.59%
45,L,918,JACKSON NATL GRP,"13,426,316",0.53%
46,L,408,AMERICAN NATL FIN GRP,"12,811,736",0.50%
47,L,4734,ATHENE GRP,"11,262,214",0.44%
48,F,58033,KNIGHTS OF COLUMBUS,"11,170,958",0.44%
49,L,111,LIBERTY MUT GRP,"10,754,250",0.42%
50,L,50,COUNTRY INS & FIN SERV GRP,"10,712,283",0.42%
51,L,233,CNO FINANCIAL GRP,"10,662,287",0.42%
52,L,306,CUNA MUT GRP,"9,875,906",0.39%
53,L,588,KANSAS CITY LIFE INS GRP,"9,405,755",0.37%
54,L,8,ALLSTATE INS GRP,"9,008,978",0.35%
55,L,1216,TIAA FAMILY GRP,"8,932,938",0.35%
56,L,3891,GOLDMAN SACHS GRP,"8,229,432",0.32%
57,L,4736,GGC GRP,"7,713,943",0.30%
58,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"7,546,162",0.30%
59,L,4855,SUMITOMO LIFE INS GRP,"7,386,102",0.29%
60,L,943,AMERITAS MUT HOLDING GRP,"7,099,270",0.28%
61,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"6,444,382",0.25%
62,L,4853,AAA LIFE GRP,"6,174,925",0.24%
63,L,62510,EQUITRUST LIFE INS CO,"6,056,847",0.24%
64,L,525,PAN AMER LIFE GRP,"6,031,029",0.24%
65,L,513,IOWA FARM BUREAU GRP,"5,810,769",0.23%
66,L,4213,WILTON RE GRP,"5,664,719",0.22%
67,L,671,ANTHEM INC GRP,"5,656,492",0.22%
68,L,4731,HARBINGER GRP,"5,228,056",0.20%
69,L,1280,GREAT WESTERN CO GRP,"5,058,787",0.20%
70,L,65927,LINCOLN HERITAGE LIFE INS CO,"4,700,245",0.18%
71,L,4862,ASSURITY GRP,"4,652,967",0.18%
72,L,77879,5 STAR LIFE INS CO,"4,403,141",0.17%
73,L,707,UNITEDHEALTH GRP,"4,312,257",0.17%
74,L,4483,NESTLE SA GRP,"4,265,363",0.17%
75,F,57541,MODERN WOODMEN OF AMER,"4,147,686",0.16%
76,L,248,UNITED FIRE & CAS GRP,"4,114,210",0.16%
77,L,123,SHELTER INS GRP,"4,081,972",0.16%
78,L,839,WESTBRIDGE CAPITAL GRP,"3,685,757",0.14%
79,L,330,AMERICAN FIDELITY CORP GRP,"3,584,219",0.14%
80,L,370,AFLAC GRP,"2,923,069",0.11%
81,L,64505,HOMESTEADERS LIFE CO,"2,910,061",0.11%
82,L,4553,SAVINGS BANK LIFE GRP,"2,875,138",0.11%
83,L,449,FINANCIAL HOLDINGS GRP,"2,874,109",0.11%
84,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"2,790,304",0.11%
85,L,67393,OZARK NATL LIFE INS CO,"2,597,199",0.10%
86,L,68772,SECURITY MUT LIFE INS CO OF NY,"2,487,307",0.10%
87,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"2,473,313",0.10%
88,L,66850,NATIONAL WESTERN LIFE INS CO,"2,228,515",0.09%
89,L,244,CINCINNATI FIN GRP,"2,079,625",0.08%
90,L,367,PHYSICIANS MUT GRP,"2,030,812",0.08%
91,L,7,FEDERATED MUT GRP,"1,906,214",0.07%
92,L,300,HORACE MANN GRP,"1,899,031",0.07%
93,L,2878,UNITED HERITAGE MUT GRP,"1,861,042",0.07%
94,L,28,AMICA MUT GRP,"1,576,910",0.06%
95,L,4716,FORTRESS GRP,"1,496,839",0.06%
96,L,917,HCSC GRP,"1,461,914",0.06%
97,L,615,BENEFICIAL LIFE GRP,"1,412,712",0.06%
98,L,3098,TOKIO MARINE HOLDINGS INC GRP,"1,408,216",0.06%
99,L,315,INDUSTRIAL ALLIANCE GRP,"1,404,656",0.06%
100,L,280,AUTO OWNERS GRP,"1,347,976",0.05%
101,L,535,COLUMBIAN LIFE GRP,"1,193,863",0.05%
102,L,4827,SOUTHLAND NATL HOLDING GRP,"1,130,446",0.04%
103,L,64580,ILLINOIS MUT LIFE INS CO,"1,107,460",0.04%
104,L,60542,AMERICAN HOME LIFE INS CO,"1,086,883",0.04%
105,L,63495,FORESTERS LIFE INS ANN CO,"1,005,163",0.04%
106,L,169,SENTRY INS GRP,"881,582",0.03%
107,L,690,CENTRAL STATES GRP,"852,357",0.03%
108,F,57657,ROYAL NEIGHBORS OF AMER,"820,730",0.03%
109,L,62928,EMC NATL LIFE CO,"796,918",0.03%
110,L,1117,MANHATTAN LIFE GRP,"769,342",0.03%
111,L,264,HEALTHMARKETS GRP,"760,525",0.03%
112,L,626,CHUBB LTD GRP,"757,478",0.03%
113,L,574,AMERCO CORP GRP,"740,346",0.03%
114,L,84,AMERICAN FINANCIAL GRP,"732,089",0.03%
115,F,58009,POLICE & FIREMENS INS ASSN,"720,504",0.03%
116,L,4712,GPM LIFE GRP,"692,506",0.03%
117,L,276,TRUSTMARK MUT HOLDING CO GRP,"615,613",0.02%
118,L,4725,ENSTAR GRP,"589,758",0.02%
119,L,63819,UNITY FINANCIAL LIFE INS CO,"579,072",0.02%
120,L,69310,SURETY LIFE INS CO,"539,102",0.02%
121,F,57320,WOODMEN WORLD LIFE INS SOC,"502,418",0.02%
122,L,661,BCBS OF SC GRP,"500,014",0.02%
123,L,61212,BALTIMORE LIFE INS CO,"492,941",0.02%
124,L,542,INDIANA FARM BUREAU GRP,"485,782",0.02%
125,L,78662,SENIOR LIFE INS CO,"482,259",0.02%
1,L,860,NORTHWESTERN MUT GRP,"282,957,726",11.24%
2,L,241,METROPOLITAN GRP,"240,513,156",9.55%
3,L,435,MASS MUT LIFE INS GRP,"162,653,257",6.46%
4,L,20,LINCOLN NATL GRP,"142,364,487",5.65%
5,L,304,PRUDENTIAL OF AMER GRP,"127,042,216",5.05%
6,L,826,NEW YORK LIFE GRP,"92,096,693",3.66%
7,L,429,GUARDIAN LIFE GRP,"90,618,229",3.60%
8,L,904,JOHN HANCOCK GRP,"80,767,385",3.21%
9,L,91,HARTFORD FIRE & CAS GRP,"64,806,338",2.57%
10,L,4832,VOYA FINANCIAL GRP,"57,619,384",2.29%
11,L,850,PENN MUT GRP,"56,178,763",2.23%
12,L,1,AETNA GRP,"54,877,686",2.18%
13,L,901,CIGNA HLTH GRP,"50,216,549",1.99%
14,L,968,AXA INS GRP,"46,343,216",1.84%
15,L,468,AEGON US HOLDING GRP,"45,132,896",1.79%
16,L,709,PACIFIC LIFE GRP,"44,581,797",1.77%
17,L,869,MINNESOTA MUT GRP,"40,616,018",1.61%
18,L,431,SAMMONS ENTERPRISES GRP,"40,025,529",1.59%
19,L,12,AMERICAN INTL GRP,"39,551,423",1.57%
20,L,4011,GENWORTH FIN GRP,"36,056,745",1.43%
21,L,212,ZURICH INS GRP,"34,149,233",1.36%
22,L,4750,PRIMERICA GRP,"28,112,287",1.12%
23,L,140,NATIONWIDE CORP GRP,"27,934,398",1.11%
24,L,458,PROTECTIVE LIFE INS GRP,"27,780,920",1.10%
25,L,332,PRINCIPAL FIN GRP,"26,713,819",1.06%
26,L,261,MUTUAL OF OMAHA GRP,"25,906,999",1.03%
27,L,872,BANNER LIFE GRP,"25,521,836",1.01%
28,L,769,GREAT WEST GRP,"24,125,128",0.96%
29,L,4,AMERIPRISE FIN GRP,"22,466,322",0.89%
30,L,111,LIBERTY MUT GRP,"21,274,843",0.84%
31,L,634,NATIONAL LIFE GRP,"20,912,223",0.83%
32,L,565,UNUMPROVIDENT CORP GRP,"19,916,560",0.79%
33,L,4815,RESOLUTION LIFE GRP,"19,352,269",0.77%
34,L,1216,TIAA FAMILY GRP,"19,321,877",0.77%
35,L,917,HCSC GRP,"18,698,340",0.74%
36,L,4736,GGC GRP,"17,826,330",0.71%
37,L,549,SUN LIFE ASSUR CO OF CN GRP,"16,183,565",0.64%
38,L,290,TORCHMARK CORP GRP,"15,547,314",0.62%
39,L,233,CNO FINANCIAL GRP,"14,160,410",0.56%
40,L,176,STATE FARM GRP,"13,466,323",0.53%
41,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"13,437,050",0.53%
42,L,943,AMERITAS MUT HOLDING GRP,"13,428,717",0.53%
43,L,918,JACKSON NATL GRP,"12,871,016",0.51%
44,L,836,WEST SOUTHERN GRP,"12,452,374",0.49%
45,L,4731,HARBINGER GRP,"11,470,452",0.46%
46,F,58033,KNIGHTS OF COLUMBUS,"10,279,644",0.41%
47,L,3891,GOLDMAN SACHS GRP,"10,267,892",0.41%
48,L,1348,MEIJI YASUDA LIFE INS GRP,"10,197,036",0.40%
49,L,704,OHIO NATL LIFE GRP,"9,727,760",0.39%
50,L,671,ANTHEM INC GRP,"9,431,322",0.37%
51,L,761,ALLIANZ INS GRP,"9,316,314",0.37%
52,L,8,ALLSTATE INS GRP,"9,130,335",0.36%
53,L,619,ONEAMERICA FIN PARTNERS GRP,"8,996,891",0.36%
54,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"8,557,335",0.34%
55,L,28,AMICA MUT GRP,"8,455,740",0.34%
56,L,4855,SUMITOMO LIFE INS GRP,"7,861,828",0.31%
57,L,306,CUNA MUT GRP,"7,151,976",0.28%
58,L,68772,SECURITY MUT LIFE INS CO OF NY,"6,490,799",0.26%
59,L,19,ASSURANT INC GRP,"6,487,307",0.26%
60,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"6,452,821",0.26%
61,L,3098,TOKIO MARINE HOLDINGS INC GRP,"5,917,417",0.24%
62,L,581,BOSTON MUT GRP,"5,793,594",0.23%
63,L,408,AMERICAN NATL FIN GRP,"4,717,433",0.19%
64,L,4483,NESTLE SA GRP,"4,518,107",0.18%
65,L,4853,AAA LIFE GRP,"4,468,681",0.18%
66,L,65927,LINCOLN HERITAGE LIFE INS CO,"4,274,929",0.17%
67,L,535,COLUMBIAN LIFE GRP,"3,934,357",0.16%
68,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"3,731,114",0.15%
69,L,449,FINANCIAL HOLDINGS GRP,"3,618,198",0.14%
70,L,4553,SAVINGS BANK LIFE GRP,"3,520,473",0.14%
71,L,63495,FORESTERS LIFE INS ANN CO,"3,403,413",0.14%
72,L,4213,WILTON RE GRP,"3,168,187",0.13%
73,L,370,AFLAC GRP,"3,145,276",0.12%
74,L,525,PAN AMER LIFE GRP,"2,869,905",0.11%
75,L,707,UNITEDHEALTH GRP,"2,795,620",0.11%
76,L,367,PHYSICIANS MUT GRP,"2,201,658",0.09%
77,L,4734,ATHENE GRP,"2,012,123",0.08%
78,L,690,CENTRAL STATES GRP,"1,884,002",0.07%
79,L,62510,EQUITRUST LIFE INS CO,"1,841,064",0.07%
80,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"1,599,386",0.06%
81,L,781,UNION LABOR GRP,"1,510,004",0.06%
82,L,4794,DELAWARE LIFE HOLDING GRP,"1,371,974",0.05%
83,L,7,FEDERATED MUT GRP,"1,215,211",0.05%
84,L,626,CHUBB LTD GRP,"1,156,455",0.05%
85,L,276,TRUSTMARK MUT HOLDING CO GRP,"836,679",0.03%
86,L,315,INDUSTRIAL ALLIANCE GRP,"799,505",0.03%
87,L,300,HORACE MANN GRP,"782,479",0.03%
88,L,84,AMERICAN FINANCIAL GRP,"742,127",0.03%
89,L,66850,NATIONAL WESTERN LIFE INS CO,"651,481",0.03%
90,L,244,CINCINNATI FIN GRP,"648,651",0.03%
91,L,169,SENTRY INS GRP,"647,503",0.03%
